16:12:43,04/01/2020,50.50
16:12:53,04/01/2020,50.50
16:13:03,04/01/2020,50.50
16:13:13,04/01/2020,50.50
16:13:23,04/01/2020,50.50
16:13:33,04/01/2020,50.25
16:13:43,04/01/2020,50.25
16:13:53,04/01/2020,50.25
16:14:03,04/01/2020,50.25
16:14:13,04/01/2020,50.25
16:14:23,04/01/2020,50.25
16:14:33,04/01/2020,50.25
16:14:43,04/01/2020,50.25
16:14:53,04/01/2020,50.25
16:15:03,04/01/2020,50.25
16:15:13,04/01/2020,50.25
16:15:23,04/01/2020,50.25
16:15:33,04/01/2020,50.25
16:15:43,04/01/2020,50.50
16:15:53,04/01/2020,50.50
16:16:03,04/01/2020,50.50
16:16:13,04/01/2020,50.50
16:16:23,04/01/2020,50.50
16:16:33,04/01/2020,50.50
16:16:43,04/01/2020,50.50
16:16:53,04/01/2020,51.00
16:17:03,04/01/2020,51.00
16:17:13,04/01/2020,51.00
16:17:23,04/01/2020,51.00
16:17:33,04/01/2020,51.00
16:17:43,04/01/2020,51.00
16:17:54,04/01/2020,51.00
16:18:04,04/01/2020,51.00
16:18:14,04/01/2020,51.00
16:18:24,04/01/2020,51.00
16:18:34,04/01/2020,51.00
16:18:44,04/01/2020,51.00
16:18:54,04/01/2020,51.25
16:19:04,04/01/2020,51.25
16:19:14,04/01/2020,51.25
16:19:24,04/01/2020,51.25
16:19:34,04/01/2020,51.25
16:19:44,04/01/2020,51.25
16:19:54,04/01/2020,51.25
16:20:04,04/01/2020,50.50
16:20:14,04/01/2020,50.50
16:20:24,04/01/2020,50.50
16:20:34,04/01/2020,50.50
16:20:44,04/01/2020,50.50
16:20:54,04/01/2020,50.50
16:21:04,04/01/2020,51.00
16:21:14,04/01/2020,51.00
16:21:24,04/01/2020,51.00
16:21:34,04/01/2020,51.00
16:21:44,04/01/2020,51.00
16:21:54,04/01/2020,51.00
16:22:05,04/01/2020,50.50
16:22:15,04/01/2020,50.50
16:22:25,04/01/2020,50.50
16:22:35,04/01/2020,50.50
16:22:45,04/01/2020,50.50
16:22:55,04/01/2020,50.50
16:23:05,04/01/2020,50.50
16:23:15,04/01/2020,49.00
16:23:25,04/01/2020,49.00
16:23:35,04/01/2020,49.00
16:23:45,04/01/2020,49.00
16:24:48,04/01/2020,44.25
16:24:58,04/01/2020,44.25
16:25:08,04/01/2020,44.25
16:25:18,04/01/2020,40.50
16:25:28,04/01/2020,40.50
16:25:38,04/01/2020,40.50
16:25:48,04/01/2020,40.50
16:25:58,04/01/2020,40.50
16:26:08,04/01/2020,40.50
16:26:18,04/01/2020,40.50
16:26:28,04/01/2020,38.25
16:26:38,04/01/2020,38.25
16:26:48,04/01/2020,38.25
16:26:58,04/01/2020,38.25
16:27:08,04/01/2020,38.25
16:27:18,04/01/2020,38.25
16:27:28,04/01/2020,36.00
16:27:38,04/01/2020,36.00
16:27:48,04/01/2020,36.00
16:27:58,04/01/2020,36.00
16:28:09,04/01/2020,36.00
16:28:19,04/01/2020,36.00
16:28:29,04/01/2020,34.75
16:28:39,04/01/2020,34.75
16:28:49,04/01/2020,34.75
16:28:59,04/01/2020,34.75
16:29:09,04/01/2020,34.75
16:29:19,04/01/2020,34.75
16:29:29,04/01/2020,34.75
16:29:39,04/01/2020,33.75
16:29:49,04/01/2020,33.75
16:29:59,04/01/2020,33.75
16:30:09,04/01/2020,33.75
16:30:19,04/01/2020,33.75
16:30:29,04/01/2020,33.75
16:30:39,04/01/2020,32.75
16:30:49,04/01/2020,32.75
16:30:59,04/01/2020,32.75
16:31:09,04/01/2020,32.75
16:31:19,04/01/2020,32.75
